q,NormalSparsity
0.0204,0.16797477724532797
0.0205,0.16814834110602697
0.0206,0.16832144490765563
0.0207,0.16849409243612595
0.0208,0.1686662874277691
0.0209,0.1688380335702223
0.0210,0.16900933450329642
0.0211,0.1691801938198231
0.0212,0.16935061506648344
0.0213,0.16952060174461822
0.0214,0.1696901573110195
0.0215,0.16985928517870566
0.0216,0.17002798871767866
0.0217,0.17019627125566528
0.0218,0.1703641360788416
0.0219,0.17053158643254232
0.0220,0.17069862552195447
0.0221,0.17086525651279644
0.0222,0.17103148253198222
0.0223,0.1711973066682713
0.0224,0.17136273197290589
0.0225,0.17152776146023313
0.0226,0.17169239810831557
0.0227,0.1718566448595281
0.0228,0.17202050462114232
0.0229,0.17218398026590004
0.0230,0.172347074632573
0.0231,0.1725097905265133
0.0232,0.1726721307201902
0.0233,0.17283409795371807
0.0234,0.17299569493537237
0.0235,0.17315692434209592
0.0236,0.1733177888199942
0.0237,0.17347829098482165
0.0238,0.17363843342245744
0.0239,0.17379821868937256
0.0240,0.17395764931308702
0.0241,0.17411672779261847
0.0242,0.1742754565989217
0.0243,0.17443383817532004
0.0244,0.1745918749379277
0.0245,0.17474956927606458
0.0246,0.17490692355266274
0.0247,0.17506394010466492
0.0248,0.17522062124341603
0.0249,0.17537696925504648
0.0250,0.17553298640084863
0.0251,0.17568867491764606
0.0252,0.17584403701815576
0.0253,0.17599907489134417
0.0254,0.17615379070277512
0.0255,0.17630818659495318
0.0256,0.17646226468765916
0.0257,0.17661602707827995
0.0258,0.17676947584213254
0.0259,0.17692261303278173
0.0260,0.17707544068235234
0.0261,0.1772279608018353
0.0262,0.17738017538138895
0.0263,0.17753208639063384
0.0264,0.17768369577894363
0.0265,0.1778350054757292
0.0266,0.17798601739071923
0.0267,0.1781367334142345
0.0268,0.17828715541745835
0.0269,0.17843728525270158
0.0270,0.17858712475366345
0.0271,0.1787366757356873
0.0272,0.17888593999601246
0.0273,0.1790349193140213
0.0274,0.17918361545148223
0.0275,0.1793320301527885
0.0276,0.17948016514519297
0.0277,0.17962802213903808
0.0278,0.1797756028279836
0.0279,0.17992290888922888
0.0280,0.18006994198373175
0.0281,0.18021670375642437
0.0282,0.18036319583642485
0.0283,0.18050941983724555
0.0284,0.18065537735699738
0.0285,0.18080106997859197
0.0286,0.1809464992699391
0.0287,0.18109166678414132
0.0288,0.18123657405968613
0.0289,0.18138122262063386
0.0290,0.18152561397680317
0.0291,0.1816697496239534
0.0292,0.1818136310439638
0.0293,0.18195725970501023
0.0294,0.18210063706173843
0.0295,0.18224376455543528
0.0296,0.18238664361419635
0.0297,0.18252927565309185
0.0298,0.18267166207432906
0.0299,0.18281380426741278
0.0300,0.18295570360930274
0.0301,0.1830973614645691
0.0302,0.18323877918554485
0.0303,0.18337995811247665
0.0304,0.18352089957367235
0.0305,0.1836616048856473
0.0306,0.18380207535326723
0.0307,0.18394231226989002
0.0308,0.18408231691750443
0.0309,0.1842220905668673
0.0310,0.1843616344776385
0.0311,0.1845009498985134
0.0312,0.18464003806735413
0.0313,0.18477890021131776
0.0314,0.1849175375469841
0.0315,0.18505595128047986
0.0316,0.18519414260760209
0.0317,0.18533211271393968
0.0318,0.18546986277499222
0.0319,0.18560739395628842
0.0320,0.18574470741350152
0.0321,0.18588180429256376
0.0322,0.18601868572977884
0.0323,0.18615535285193316
0.0324,0.1862918067764044
0.0325,0.18642804861127021
0.0326,0.18656407945541337
0.0327,0.18669990039862722
0.0328,0.18683551252171807
0.0329,0.18697091689660747
0.0330,0.18710611458643173
0.0331,0.18724110664564103
0.0332,0.18737589412009692
0.0333,0.18751047804716753
